"wage","female","age","educ","exper"
0.625,0,29,5,17
5.5,0,30,8,15
2.880952358,1,31,7,17
3.444444418,0,37,5,25
2.566666603,1,32,7,18
3.444444418,0,37,5,25
5.25,0,27,10,10
5.775000095,1,26,10,9
4.537499905,0,29,0,22
4.537499905,1,27,7,13
2.068749905,1,26,13,6
0.794444442,0,28,8,13
4.033333302,1,33,8,18
8.34375,0,24,8,9
17.47777748,0,46,8,31
13.953125,0,44,8,29
9.849265099,0,50,8,35
2.880952358,0,33,8,18
3.241071463,1,29,8,14
3.875,0,48,5,36
8.34375,1,46,6,33
7.045454502,1,19,10,2
5.297618866,0,28,0,21
3.241071463,1,24,6,11
0.645833313,1,21,10,4
12.2890625,0,34,10,17
1.222222209,1,46,5,34
1.222222209,1,22,8,7
5.056818008,0,32,9,16
5.775000095,1,28,10,11
2.880952358,1,37,8,22
2.592857122,1,20,10,3
3.295454502,1,28,8,13
13.66836739,0,38,12,19
19.81349182,1,38,12,19
41.60833359,0,29,12,10
22.32500076,1,30,12,11
6.191666603,1,32,8,17
4.537499905,0,32,2,23
3.444444418,0,34,6,21
4.033333302,1,42,2,33
4.537499905,0,38,3,28
3.025000095,0,40,6,27
2.583333254,0,30,4,19
1.581632614,0,37,6,24
16.74374962,0,51,5,39
16.74374962,0,22,10,5
11.16250038,0,43,12,24
7.21875,1,37,8,22
16.74374962,0,44,10,27
9.074999809,1,40,7,26
8.34375,0,46,8,31
3.875,1,37,5,25
13.85999966,1,44,8,29
8.662500381,0,20,10,3
6.929999828,0,27,13,7
12.375,1,30,10,13
13.953125,0,30,10,13
13.39500046,0,48,9,32
16.74374962,1,49,9,33
13.39500046,0,54,8,39
13.39500046,0,28,7,14
2.200000048,1,21,9,5
7.21875,0,46,10,29
7.21875,1,44,8,29
3.78125,1,21,9,5
6.180555344,0,32,5,20
8.662500381,1,30,8,15
2.138888836,0,29,2,20
3.025000095,1,25,8,10
8.34375,0,34,6,21
7.394444466,1,23,5,11
7.394444466,1,25,7,11
1.601190448,0,50,6,37
6.162499905,0,53,6,40
2.412499905,0,29,10,12
5.872881413,1,33,7,19
8.662500381,0,22,10,5
11.03333378,1,25,10,8
5.300000191,1,27,9,11
2.097826004,1,25,10,8
9.494444847,1,40,9,24
2.160714388,0,46,9,30
4.125,1,43,8,28
1.033333302,0,36,8,21
7.105555534,1,39,8,24
0.866666675,1,43,8,28
2.366666555,0,22,8,7
4.537499905,1,51,7,37
4.912499905,1,22,10,5
4.287499905,0,23,10,6
8.661110878,1,39,10,22
2.412499905,1,41,10,24
6.162499905,0,27,8,12
8.662500381,1,24,9,8
6.625,0,49,8,34
6.458333492,1,22,8,7
3.025000095,0,30,7,16
3.875,1,40,4,29
1.559523821,0,41,7,27
6.162499905,1,37,8,22
8.392857552,0,20,6,7
3.037499905,1,20,10,3
3.666666746,0,24,6,11
4.578125,0,22,10,5
7.105555534,1,33,10,16
3.329545498,1,28,10,11
10.15625,0,54,0,47
3.34375,1,40,6,27
1.3125,1,35,5,23
3,1,38,7,24
3.125,0,33,4,22
1.25,0,37,2,28
0.9375,0,37,6,24
9.375,0,44,8,29
2.981250048,1,24,2,15
4.0625,0,46,0,39
5.193749905,0,27,8,12
1.5625,1,34,5,22
2.525000095,0,34,6,21
4.0625,0,50,5,38
4.0625,0,21,4,10
5.418749809,0,26,6,13
7.5,0,34,3,24
5.768750191,0,30,5,18
2.662499905,1,34,8,19
5.418749809,0,38,6,25
4.912499905,0,39,5,27
8.34375,0,32,8,17
1.924999952,0,29,8,14
1.924999952,1,26,8,11
2.706249952,0,29,10,12
4.737500191,0,33,2,24
4.375,0,34,6,21
6.875,1,29,6,16
8.125,0,35,6,22
5.625,0,34,5,22
6.768750191,0,24,8,9
5.875,0,29,6,16
5,0,24,10,7
6.768750191,0,25,7,11
4.375,1,38,6,25
6.768750191,1,24,10,7
1.5625,0,39,6,26
6.768750191,0,44,6,31
6.768750191,0,26,8,11
5.642857075,1,38,5,26
4.5,1,29,7,15
1.307142854,0,48,1,40
4.619047642,1,46,3,36
10.94047642,0,45,4,34
4.41428566,0,50,1,42
2.435714245,0,51,4,40
3.928571463,1,40,5,28
2.232142925,1,39,0,32
3.051948071,0,40,4,29
3.051948071,1,40,3,30
0.420634925,1,23,1,15
4.037499905,0,36,7,22
1.934210539,1,49,4,38
0.743749976,1,31,6,18
3.309523821,0,29,6,16
1.387500048,0,35,4,24
3.477777719,0,30,5,18
3.412499905,0,60,0,53
2.275000095,1,57,0,50
2.777777672,0,36,4,25
2.537499905,1,31,6,18
3.522727251,1,29,7,15
1.470588207,0,55,1,47
1.837499976,1,29,6,16
0.0125,0,47,4,36
2.6875,1,36,6,23
8.662500381,0,36,5,24
0.731249988,1,27,8,12
0.3671875,0,46,3,36
3.25,0,20,7,6
0.5,1,42,3,32
3.411111116,1,27,0,20
0.787500024,1,30,8,15
4.537499905,0,58,3,48
1.315000057,1,51,3,41
0.310000002,1,24,9,8
3.333333254,0,39,8,24
2.372222185,1,42,2,33
2.706249952,0,25,10,8
2.011111021,1,22,6,9
1.866666675,1,30,7,16
2.345000029,0,23,8,8
2.845000029,0,24,1,16
1.25,0,31,5,19
2.164999962,0,29,8,14
1.485000014,0,24,6,11
3.099999905,1,25,8,10
3.099999905,1,21,7,7
5.418749809,0,23,7,9
6.287499905,1,27,5,15
6.875,0,33,7,19
2.462500095,1,41,2,32
4.712500095,0,41,5,29
7.037499905,0,37,5,25
5.525000095,1,33,6,20
3.4375,0,52,0,45
5.15625,0,25,6,12
3.224999905,1,35,2,26
6.262499809,1,27,10,10
1.893749952,1,24,8,9
2.6875,0,41,6,28
2.4375,1,47,5,35
5,0,44,7,30
5,0,52,1,44
2.200000048,0,35,8,20
2.362499952,1,41,2,32
4.5,0,38,5,26
1.737499952,1,30,6,17
4.375,0,29,7,15
2.28125,1,26,3,16
3.344444513,1,23,3,13
8.427778244,0,28,7,14
5.555555344,0,21,0,14
4.166666508,0,43,5,31
1.020408154,1,59,4,48
3.333333254,1,26,5,14
2.232142925,1,50,3,40
3.333333254,1,28,10,11
3.127777815,1,48,5,36
3.344444513,1,48,0,41
4.888888836,0,25,8,10
7.222222328,0,50,2,41
3.928571463,0,26,10,9
3.344444513,1,23,6,10
2.777777672,1,29,7,15
3.54651165,0,45,6,32
4.224489689,0,49,4,38
3.127777815,1,43,3,33
0.388888896,0,46,9,30
3.630000114,0,57,1,49
0.893750012,1,44,0,37
8.074999809,0,32,13,12
2.130000114,0,45,3,35
0.387499988,0,50,6,37
1.0625,0,44,6,31
0.893750012,1,23,9,7
1.924999952,0,35,4,24
3.444444418,0,37,3,27
1.494444489,0,33,5,21
1.924999952,1,52,6,39
0.794444442,1,32,6,19
0.180000007,0,39,6,26
2.566666603,1,52,4,41
3.444444418,0,53,5,41
1.681249976,1,46,3,36
0.442857146,0,25,6,12
1.887500048,1,39,6,26
0.387499988,1,42,6,29
3.875,0,42,6,29
1.427777767,0,29,3,19
1.921428561,0,37,5,25
4.017857075,0,36,5,24
1.041666627,0,40,2,31
6.25,0,47,10,30
7.142857075,1,42,12,23
16.14583397,0,34,12,15
3.392857075,0,54,3,44
1.111111164,1,33,9,17
0.535714269,0,47,2,38
3.125,0,40,3,30
7.239583492,1,47,6,34
4.6875,0,43,6,30
1.5625,0,41,4,30
4.635416508,0,55,2,46
6.625,1,41,10,24
3.75,0,59,6,46
5.357142925,0,54,7,40
3.59375,0,49,5,37
7.135416508,0,52,8,37
1.609375,0,42,6,29
0.833333313,0,31,1,23
1.006493449,0,21,6,8
2.5,0,28,4,17
1.122448921,0,54,8,39
1.103896141,0,31,5,19
1.636363626,0,36,5,24
8.540908813,1,35,11,17
2.083333254,0,25,7,11
1.578125,0,31,4,20
0.972222209,0,34,7,20
1.147540927,0,24,4,13
0.972222209,0,50,1,42
1.736111164,0,47,0,40
1.428571463,0,18,1,10
0.96938777,0,31,6,18
1.700000048,0,36,3,26
1.799999952,0,59,4,48
1.120689631,0,40,0,33
1.098214269,0,29,1,21
0.949999988,0,22,5,10
0.798611104,0,45,1,37
1.507352948,0,59,5,47
3,1,41,7,27
0.997023821,0,50,3,40
2.5,0,31,1,23
0.902777791,0,49,3,39
3.489583254,0,51,1,43
0.78125,0,17,3,7
2.083333254,0,23,3,13
0.78125,0,22,3,12
3.677083254,0,57,5,45
0.78125,0,43,0,36
0.416666657,1,39,5,27
2.65625,0,18,4,7
2.135416746,0,36,0,29
1.614583373,0,30,0,23
1.489583373,1,32,0,25
4.166666508,0,52,0,45
3.802083254,0,54,1,46
3.857142925,0,25,1,17
2.604166746,0,34,3,24
4.010416508,0,47,0,40
4,0,31,1,23
3.25,0,36,0,29
3.75,0,24,6,11
2.5625,0,55,0,48
3.25,0,39,0,32
3.25,0,23,4,12
2.8125,0,28,1,20
5.875,0,50,5,38
3.020833254,0,55,0,48
5.6875,0,54,1,46
4.9375,0,47,6,34
3.25,0,50,5,38
4.37857151,0,32,5,20
4.6875,0,27,8,12
1.375,1,42,3,32
5.433333397,0,52,2,43
2.130000114,0,41,6,28
0.482142866,1,49,3,39
4.410714149,0,44,3,34
1.375,0,45,1,37
5.959821224,1,36,6,23
1.294642806,1,43,0,36
0.446428567,0,47,0,40
4.848214149,0,38,3,28
6.1875,1,43,5,31
0.555555582,1,49,3,39
1.711111069,0,26,6,13
2.416666746,1,56,6,43
13.39500046,0,52,0,45
2.349999905,0,26,5,14
1.928571463,1,23,4,12
2.299999952,0,48,1,40
2.357142925,1,29,5,17
2.25,0,39,5,27
1.756250024,1,32,4,21
1.756250024,1,28,10,11
0.98901099,0,24,0,17
1.043956041,0,49,0,42
1.181318641,0,60,0,53
1.799999952,0,25,2,16
1.799999952,0,43,2,34
1.451612949,0,32,2,23
1.363636374,0,48,4,37
1.549999952,0,31,5,19
1.799999952,0,33,3,23
1.33116889,0,24,1,16
1.006493449,0,21,3,11
1.201298714,1,23,5,11
1.384615421,0,23,4,12
1.884615421,0,38,1,30
1.384615421,0,24,4,13
2,0,43,2,34
2,0,60,0,53
2.444444418,0,47,0,40
1.722222209,0,22,1,14
1.863636374,0,54,2,45
1.862244844,0,32,3,22
1.681818128,0,30,0,23
1.836734653,0,36,5,24
5.027777672,0,31,8,16
20.203125,0,41,12,22
11.55000019,1,34,12,15
10.21875,0,42,8,27
7.416666508,0,49,5,37
6.787499905,1,30,10,13
22.32500076,0,35,12,16
4.033333302,0,58,8,43
4.033333302,0,58,8,43
4.537499905,0,41,8,26
11.55000019,0,35,12,16
11.55000019,1,30,12,11
3.875,0,48,8,33
7.699999809,0,31,10,14
6.412499905,1,24,9,8
3.875,0,52,8,37
8.662500381,0,48,10,31
19.66250038,0,51,8,36
4.537499905,0,33,6,20
7.416666508,0,35,9,19
4.537499905,1,33,8,18
11.78750038,0,56,4,45
9.535714149,0,51,0,44
4.033333302,0,32,8,17
6.675000191,0,29,9,13
17.66111183,0,45,10,28
17.66111183,1,30,10,13
7.699999809,0,27,5,15
4.537499905,0,56,4,45
4.537499905,1,54,5,42
9.535714149,0,35,8,20
8.34375,0,30,9,14
11.78750038,0,29,10,12
4.033333302,0,24,10,7
3.78125,0,36,9,20
4.537499905,1,33,8,18
14.88333321,0,38,10,21
8.662500381,1,37,10,20
7.416666508,0,45,8,30
4.537499905,0,42,6,29
8.662500381,0,34,10,17
4.033333302,1,33,10,16
7.699999809,1,31,12,12
11.55000019,1,28,12,9
7.699999809,0,35,10,18
6.050000191,1,33,9,17
4.537499905,0,26,10,9
7.699999809,0,45,8,30
8.34375,1,42,10,25
9.899999619,0,26,10,9
4.537499905,0,39,8,24
4.033333302,1,30,7,16
4.537499905,0,34,10,17
6.050000191,1,33,8,18
14.88333321,1,43,12,24
8.662500381,0,29,10,12
8.662500381,1,27,10,10
7.416666508,0,53,4,42
6.050000191,1,30,8,15
4.537499905,1,27,9,11
4.033333302,1,39,8,24
4.537499905,1,37,9,21
7.416666508,0,56,5,44
1.924999952,1,31,10,14
4.537499905,0,28,8,13
37.2555542,0,47,10,30
4.537499905,1,46,8,31
7.699999809,0,31,10,14
8.662500381,0,28,10,11
4.537499905,1,25,9,9
35.66428757,1,57,10,40
1.345000029,0,47,6,34
11.55000019,0,55,8,40
5.390909195,0,29,7,15
2.802631617,0,34,7,20
5.555555344,0,36,5,24
5.414999962,0,37,6,24
7.735714436,1,42,10,25
6,0,43,9,27
11,1,41,8,26
4.905405521,0,30,8,15
1.70714283,0,45,10,28
4.5,0,38,5,26
2.083333254,0,52,6,39
4.864864826,0,30,7,16
9.285714149,0,28,10,11
8.958333015,1,47,4,36
3.349056721,0,27,8,12
4.285714149,0,58,8,43
2.183333397,0,30,10,13
0.438888878,0,28,12,9
3.208333254,1,54,8,39
1.055555582,1,25,5,13
12.5,0,56,12,37
1.494444489,0,24,10,7
14.88333321,1,24,10,7
4.3125,1,25,9,9
9.375,0,49,8,34
2.34375,1,44,7,30
7.5,0,49,10,32
4.444444656,1,43,7,29
5,0,28,10,11
7.5,1,24,12,5
5.412499905,0,20,10,3
4.444444656,0,24,4,13
5.357142925,1,35,11,17
4.3125,1,44,5,32
3.125,0,37,10,20
5,1,35,8,20
0.758928597,0,30,9,14
5.555555344,0,25,7,11
6.322222233,0,30,9,14
5,0,28,7,14
2.164999962,0,33,6,20
5.5625,0,42,3,32
2.200000048,1,33,0,26
15.72999954,0,52,0,45
9.375,0,49,0,42
5.956250191,0,42,1,34
4.375,0,45,0,38
4.931250095,0,25,8,10
7.585000038,0,32,5,20
5.264285564,1,42,5,30
6.675000191,0,27,9,11
3.875,0,47,1,39
4.321428776,0,33,9,17
4.033333302,0,45,2,36
4.033333302,0,29,10,12
5.302631378,0,26,5,14
6.068181992,0,37,5,25
3.444444418,1,37,7,23
7.699999809,0,34,2,25
7.699999809,1,36,6,23
7.699999809,0,39,9,23
7.699999809,1,36,10,19
4.033333302,0,29,10,12
1.833333373,0,34,4,23
0.541666687,1,52,1,44
0.909090936,0,44,1,36
0.384615391,0,18,2,9
0.373376638,0,36,0,29
0.753846169,0,21,5,9
0.38961038,0,29,7,15
0.954545438,0,34,1,26
0.80384618,0,52,0,45
1.058035731,0,56,2,47
2.03125,1,27,3,17
0.394444436,0,47,1,39
0.954545438,0,42,1,34
0.909090936,0,54,1,46
0.340909094,0,45,5,33
0.38961038,0,44,6,31
0.666666687,0,55,0,48
0.666666687,0,17,1,9
0.954545438,0,48,5,36
0.673076928,0,40,3,30
0.954545438,0,54,1,46
0.722222209,0,38,0,31
18.5,0,47,3,37
0.722222209,0,50,3,40
0.722222209,0,43,2,34
6.704545498,1,47,13,27
10.79545498,0,29,10,12
7.386363506,1,26,10,9
3.375,0,41,5,29
2.166666746,0,22,4,11
2.875,0,45,2,36
1.673469424,0,27,5,15
1.636363626,0,28,1,20
1.607142806,0,39,0,32
1.409090877,0,38,1,30
2.142857075,0,41,2,32
1.272727251,0,29,5,17
1,0,33,3,23
1.909090877,0,43,1,35
1.877551079,0,32,6,19
1,0,56,1,48
1,0,20,8,5
1.5625,0,27,4,16
1.25,0,40,1,32
1.200000048,0,48,5,36
1.666666627,0,26,3,16
2.583333254,0,31,0,24
1.285714269,0,21,3,11
1.666666627,0,34,4,23
1.75,0,25,4,14
1.75,0,27,4,16
1.636363626,0,58,0,51
1.636363626,0,54,1,46
1.833333373,0,46,1,38
1.357142806,0,25,5,13
1.41428566,0,36,6,23
1.5,0,43,1,35
1.924999952,0,30,7,16
0.893750012,0,56,3,46
0.893750012,1,49,1,41
1.424999952,0,21,4,10
14.86874962,0,25,12,6
14.86874962,0,24,12,5
0.893750012,0,49,6,36
15.86874962,1,31,6,18
1.924999952,1,23,8,8
1.649999976,1,47,3,37
0.893750012,1,55,6,42
0.893750012,1,57,5,45
0.893750012,0,35,7,21
0.893750012,0,36,8,21
8.662500381,1,42,12,23
4.537499905,1,55,6,42
1.145833373,0,60,0,53
0.375,0,23,3,13
0.572916687,0,20,4,9
0.572916687,0,26,1,18
0.364583343,0,32,0,25
1.633333325,1,22,4,11
0.3125,0,20,3,10
0.520833313,0,23,5,11
0.53125,0,27,0,20
1.53125,0,42,0,35
1.3125,0,34,4,23
1.28125,0,50,0,43
1.34375,1,50,2,41
0.625,0,34,1,26
1.774999976,0,47,5,35
0.462500006,0,24,6,11
0.625,0,22,4,11
0.9375,0,38,1,30
1.6875,0,34,1,26
1.25,0,33,5,21
0.875,0,21,3,11
4.537499905,0,28,10,11
4.033333302,0,59,6,46
1.021428585,0,46,5,34
1.924999952,0,36,3,26
7.21875,0,22,10,5
7.21875,0,29,10,12
2.075000048,1,28,10,11
2.549999952,1,30,9,14
3.111111164,0,33,5,21
4.739285946,0,46,6,33
6.871794701,0,30,8,15
0.678082168,0,52,2,43
1.16428566,0,56,6,43
0.9375,0,44,4,33
3.035000086,0,47,3,37
4.537499905,1,28,8,13
4.537499905,0,26,9,10
1.629999995,0,58,0,51
1.139999986,1,36,1,28
2.405555487,0,27,0,20
0.44135803,0,23,6,10
2.049999952,1,36,7,22
0.40625,0,20,1,12
2.004629612,0,33,1,25
3.470833302,0,29,7,15
2.1875,1,56,0,49
16.75,0,43,7,29
3.035000086,1,39,6,26
4.537499905,1,51,5,39
2.200000048,0,34,7,20
6.929999828,0,50,0,43
0.520833313,1,55,4,44
1.549999952,0,32,5,20
6.192857265,0,30,12,11
4.0625,0,32,4,21
1.924999952,0,39,3,29
3.75,0,51,1,43
1.5625,0,53,3,43
0.3125,0,21,0,14
0.387499988,0,26,2,17
0.9375,0,38,1,30
0.3125,0,42,2,33
0.3125,1,40,2,31
9.859999657,0,26,12,7
1.5,0,57,1,49
4.0625,0,27,4,16
0.9375,0,41,2,32
0.9375,1,41,0,34
1.0625,0,43,2,34
1.799999952,0,42,0,35
3.75,0,56,2,47
0.25,0,44,2,35
3.75,0,20,0,13
1.383928537,0,34,2,25
1.5625,0,35,0,28
0.3125,0,59,3,49
0.3125,0,22,1,14
1.166666627,0,42,1,34
1.166666627,0,38,0,31
0.222222224,0,34,5,22
3.4375,0,49,3,39
1.111111164,0,34,0,27
0.125,0,40,4,29
1.125,0,51,0,44
2.8125,0,19,0,12
8.216666222,0,41,12,22
2.214285612,0,55,4,44
1.75454545,0,31,9,15
6.743750095,1,58,8,43
4.868750095,1,26,13,6
2.779999971,0,47,7,33
3.079999924,1,47,5,35
7.416666508,0,40,3,30
0.893750012,1,35,9,19
26.79000092,1,35,11,17
8.662500381,0,27,12,8
6.953125,0,42,3,32
8.34375,0,55,6,42
5.297618866,1,28,10,11
3.875,1,38,8,23
2.767857075,1,32,4,21
0.55859375,0,32,9,16
1.100000024,0,30,9,14
2.767857075,1,34,5,22
5.5625,0,39,9,23
1.283333302,0,29,3,19
6.929999828,0,57,8,42
4.537499905,0,28,9,12
3.930000067,0,53,5,41
1.559701443,0,52,3,42
2.375,0,34,1,26
1.53125,0,56,1,48
2.616666555,0,38,3,28
1.794444442,0,39,5,27
1.100000024,1,54,2,45
1.512500048,1,23,6,10
1.100000024,0,24,3,14
1.469696999,0,56,0,49
0.915000021,0,21,5,9
0.677083313,0,35,0,28
0.600000024,0,25,1,17
0.949999988,0,30,2,21
2.258333445,0,36,4,25
0.510714293,0,39,5,27
2.258333445,0,43,4,32
2.369999886,0,50,3,40
1.283333302,0,36,3,26
2.033333302,0,28,3,18
1.93650794,0,31,2,22
1.783333302,0,40,2,31
1.42592597,0,54,0,47
1.375,0,60,1,52
4.050000191,0,33,5,21
1.366666675,0,33,0,26
1.237499952,0,42,1,34
2.151162863,0,38,1,30
1.42592597,0,28,5,16
0.662037015,1,24,7,10
0.831818163,0,42,4,31
1.143749952,1,25,3,15
1.893749952,0,48,2,39
0.535714269,0,33,2,24
0.32407406,0,25,4,14
1.110000014,0,45,2,36
1.42592597,0,28,5,16
1.527777791,0,50,2,41
0.662037015,0,25,2,16
0.892857134,0,42,3,32
1.715000033,0,30,6,17
1.715000033,0,31,5,19
0.370370358,0,43,5,31
0.662037015,0,32,0,25
0.733870983,0,59,1,51
0.758333325,0,23,5,11
0.662037015,0,50,2,41
0.25,1,48,1,40
1.715000033,0,35,4,24
0.662037015,0,19,3,9
1.290322542,0,59,2,50
1.166666627,0,22,7,8
0.766129017,0,47,3,37
0.662037015,0,21,5,9
2.17592597,0,55,5,43
1.064814806,0,23,4,12
0.527777791,0,48,5,36
0.949999988,0,27,2,18
0.70588237,0,34,2,25
0.5,0,25,2,16
0.617647052,0,43,1,35
0.558823526,0,52,1,44
2.801948071,0,45,2,36
2.282967091,0,51,0,44
7.075757504,0,46,4,35
2.260988951,0,54,0,47
0.805555582,0,16,1,8
1.142857194,0,27,4,16
0.857142866,0,54,5,42
0.25,1,56,0,49
2.197916746,0,47,1,39
1.145833373,0,25,1,17
2.033333302,0,36,1,28
2.440000057,0,25,8,10
2.033333302,0,50,5,38
1.262500048,0,42,1,34
1.283163309,0,40,0,33
4.639999866,0,37,1,29
2.359999895,0,25,1,17
3.152777672,0,46,1,38
5.199999809,0,33,1,25
0.344444454,1,36,8,21
2.5,1,34,4,23
1.262500048,1,48,6,35
1.514999986,0,26,11,8
2.583333254,0,23,6,10
6.883333206,1,39,11,21
0.485714287,1,31,12,12
1.539999962,0,51,3,41
1.539999962,0,28,12,9
11.74374962,0,26,12,7
1.24000001,1,48,1,40
1.696428537,0,46,8,31
1.018939376,1,44,6,31
1.132352948,0,39,3,29
7.467261791,0,48,3,38
7.324999809,0,27,12,8
18.99166679,1,25,12,6
3.667582512,0,25,12,6
0.794444442,1,54,9,38
2.143749952,0,35,0,28
1.021428585,0,55,0,48
0.893750012,0,33,0,26
1.539999962,0,32,0,25
0.893750012,1,22,4,11
1.100000024,0,32,0,25
0.939285696,0,26,0,19
0.842105269,0,32,2,23
0.464285702,0,48,5,36
0.625,0,26,0,19
0.464285702,0,44,0,37
1.924999952,0,34,3,24
1.100000024,0,52,0,45
0.842105269,0,36,1,28
0.845833361,0,27,0,20
0.215277776,0,44,6,31
0.34375,0,45,4,34
0.845833361,0,30,2,21
0.958333313,0,56,4,45
1.42592597,0,32,0,25
1.041666627,0,25,0,18
0.403333336,0,21,2,12
0.744791687,1,50,6,37
15.42142868,1,40,9,24
3.662499905,0,30,12,11
2.200000048,1,33,8,18
10.55092621,0,47,6,34
2.900000095,0,21,8,6
0.80092591,0,19,4,8
0.662037015,0,20,1,12
5.924107075,0,40,9,24
4.900000095,1,36,12,17
0.285714298,1,28,4,17
2.039999962,0,31,3,21
1.315000057,0,42,3,32
0.909090936,0,27,0,20
1.066176414,0,49,1,41
1.384615421,0,50,1,42
0.454545468,0,21,2,12
3.049999952,0,32,1,24
0.538461566,0,38,0,31
1.262500048,0,34,0,27
0.576923072,0,56,0,49
0.576923072,0,23,2,14
0.576923072,0,19,2,10
0.5,0,50,0,43
3.61500001,0,32,3,22
2.440000057,0,30,3,20
1.468181849,0,24,3,14
1.468181849,0,19,3,9
2.033333302,0,51,4,40
2.033333302,0,24,5,12
1.783333302,0,50,0,43
0.550000012,0,35,1,27
1.621212125,0,46,1,38
1.399999976,0,49,1,41
0.201298699,0,28,2,19
1.262500048,0,36,0,29
3.061224461,0,52,5,40
17.32500076,0,38,8,23
3.241071463,1,32,9,16
1.283333302,1,50,6,37
7.699999809,0,34,4,23
3.799999952,0,28,5,16
1.085000038,1,37,3,27
6.929999828,0,39,8,24
1.149999976,1,35,5,23
1.944444418,0,28,6,15
1.111111164,1,29,4,18
1.666666627,0,24,7,10
1.205555558,0,21,8,6
3.288888931,0,40,3,30
11.32777786,0,31,2,22
1.110000014,1,29,3,19
4.077777863,0,42,6,29
1.711111069,0,43,6,30
3.455555439,0,22,7,8
1.539999962,0,24,9,8
1.539999962,0,18,9,2
1.805555582,0,31,5,19
1.255555511,1,42,10,25
3.630000114,0,42,8,27
7.311110973,1,37,9,21
3.777777672,0,38,3,28
2.933333397,1,34,4,23
0.911111116,1,26,6,13
1.690000057,0,21,7,7
3.566666603,0,33,3,23
1.190000057,1,31,8,16
7.324999809,1,32,12,13
12.5,0,35,12,16
12.5,1,34,12,15
9.375,0,45,10,28
16.74374962,0,34,12,15
16.66666603,1,34,12,15
2.5,0,41,12,22
24.99166679,1,57,5,45
10,1,35,12,16
16.74374962,0,49,10,32
2,0,58,10,41
19.13571358,0,36,12,17
15,1,28,12,9
6.8671875,0,38,10,21
8.144444466,0,47,10,30
7.324999809,0,30,12,11
18.99166679,0,30,10,13
16.99285698,1,30,10,13
7.324999809,0,32,10,15
18.99166679,1,27,10,10
39.2232132,1,25,10,8
23.0625,0,38,7,24
17.03333282,1,32,10,15
0.735294104,0,40,7,26
17.1875,1,31,10,14
17.42424202,0,45,8,30
15.44117641,1,37,7,23
9.558823586,0,43,10,26
6.013888836,0,36,10,19
20.7142849,1,35,12,16
8.125,0,60,10,43
18.125,1,21,8,6
5.714285851,0,32,12,13
12.85714245,0,40,12,21
9.757143021,0,37,12,18
23.8571434,1,29,12,10
11.25,0,40,12,21
4.033333302,0,54,6,41
2.405555487,0,42,5,30
11.38888931,0,25,10,8
10.71428585,0,20,9,4
7.483333111,0,36,8,21
4.537499905,0,37,1,29
7.21875,0,32,12,13
4.537499905,1,28,5,16
7.5625,0,29,3,19
3.78125,0,41,1,33
4.537499905,1,38,0,31
4.537499905,1,31,5,19
6.666666508,0,44,0,37
13.71666622,1,35,0,28
1.762500048,0,29,0,22
2.333333254,0,47,5,35
24.578125,0,24,5,12
1.581632614,1,34,0,27
7.416666508,0,46,1,38
3.78125,0,44,1,36
4.537499905,1,40,11,22
7.699999809,1,32,10,15
1.711111069,1,40,7,26
3.444444418,0,20,6,7
7.75,1,39,6,26
7.577777863,0,20,7,6
16.74374962,1,34,12,15
16.74374962,1,30,12,11
9.350000381,0,48,2,39
8.662500381,0,34,2,25
8.662500381,0,29,12,10
1.962499976,0,33,10,16
8.875,0,41,8,26
37.84999847,0,29,7,15
8.975000381,1,34,9,18
8.975000381,1,26,10,9
8.662500381,0,35,12,16
9.1875,0,32,5,20
8.975000381,0,59,6,46
4.785714149,1,49,2,40
2.237499952,0,29,8,14
4.537499905,1,27,8,12
2.237499952,1,45,5,33
8.975000381,1,28,10,11
8.975000381,1,26,10,9
1.384374976,1,23,5,11
4.537499905,0,27,6,14
4.537499905,0,35,10,18
4.537499905,0,24,9,8
4.537499905,0,23,10,6
9.024999619,0,41,9,25
8.975000381,1,39,12,20
9.024999619,0,37,8,22
2.237499952,0,46,5,34
17.15625,1,44,12,25
8.925000191,0,36,3,26
4.537499905,1,34,6,21
9.024999619,0,33,4,22
9.024999619,0,40,1,32
9.1875,0,43,12,24
9.024999619,0,34,9,18
8.662500381,1,40,10,23
7.449999809,1,24,10,7
11.66666698,1,38,12,19
11.55000019,1,54,12,35
9.899999619,0,26,10,9
0.928571403,1,36,8,21
4.321428776,1,33,10,16
7.416666508,0,31,7,17
4.537499905,1,29,10,12
4.033333302,0,27,10,10
7.101063728,0,40,3,30
6.675000191,0,40,6,27
6.675000191,0,31,6,18
1.638297915,0,42,3,32
9.567856789,1,44,12,25
1.539999962,0,40,10,23
7.101063728,0,26,7,12
18.10135078,1,29,12,10
41.82500076,1,53,13,33
5.5625,0,48,4,37
7.101063728,0,36,10,19
2.083333254,1,27,3,17
1.25,0,36,0,29
3.714285612,0,37,5,25
11.50862026,0,34,2,25
7.595238209,0,29,4,18
3.875,0,40,0,33
9.270833015,0,34,0,27
11.04285717,1,34,8,19
8.611110687,0,19,4,8
4.428571224,0,42,4,31
4.537499905,0,33,7,19
4.537499905,0,24,0,17
1.625,0,44,3,34
4.384615421,1,28,1,20
13.35000038,0,53,3,43
3.472222328,1,42,10,25
2.566666603,0,42,8,27
19.66250038,1,36,10,19
4.678571224,0,34,10,17
18.76428604,0,40,7,26
